DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
AME,529,AME 529,Aircraft Structures Analysis,Stress Analysis. Linear Elasticity. Thin Plates. Finite Element Methods. Structural stability. Vibration of Continuous Systems. Emphasis on aerospace and aeronautical applications,,,False,,4,,,,"<ul class=""notes""></ul>"
AME,530B,AME 530b,Dynamics of Incompressible Fluids,"A unified discussion of advanced topics in incompressible fluid mechanics focusing on vorticity dynamics, stability theory, transition to turbulence, linear and nonlinear wave propagation.",,,False,,4,Prerequisite: AME 530A and AME 526,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-530A/"">AME 530A</a> and <a href=""https://classes.usc.edu/term-20241/course/ame-526/"">AME 526</a></li></ul>"
AME,532A,AME 532a,Flight Vehicle Stability and Control,"Response of flight to linear, nonlinear, and randomly defined disturbances. Generation and measurement of error signals in navigational systems. Stability and control techniques. Recommended preparation: AME 459",,,False,,3,,,,"<ul class=""notes""></ul>"
AME,544,AME 544,Computer Control of Mechanical Systems,"Computer control as applied to machine tools, mechanical manipulators, and other mechanical machinery; discrete time controller design; microprocessor implementation of motion and force control servos.",,,False,,3,Prerequisite: AME 451,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-451/"">AME 451</a></li></ul>"
AME,546,AME 546,Design for Manufacturing Assembly,Overview of methods and tools for creating products that are easier to manufacture and assemble thereby reducing manufacturing costs.,,,False,,4,,,,"<ul class=""notes""></ul>"
AME,549,AME 549,Systems Architecting,"Introduction to systems architecture in aerospace, electrical, computer, and manufacturing systems emphasizing the conceptual and acceptance phases and using heuristics.",,,False,,3,,,SAE-549,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/sae/"">SAE</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/ame/"">AME</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/sae-549/"">SAE 549</a>.</li></ul>"
AME,550,AME 550,Seminar in Aerospace and Mechanical Engineering,Recent developments and research in aerospace and mechanical engineering and related fields. Oral and written reports.,,,False,"1.0 units, max 3",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student, Master Student</li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following school(s): Andrew and Erna Viterbi School of Engineering</li></ul>"
AME,552,AME 552,Nonlinear Control Systems,"Phase plane, describing function, applications to mechanical and aerospace systems. Lyapunov stability theory. Popov theorem. Circle criterion. Lyapunov redesign. Sliding mode control. Backstepping. Passivity.",,,False,,4,Prerequisite: (AME 541 or EE 585),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/ame-541/"">AME 541</a> or <a href=""https://classes.usc.edu/term-20241/course/ee-585/"">EE 585</a>)</li></ul>"
AME,556,AME 556,Robot Dynamics and Control,"Introduction to dynamics and control of robotic systems including Model Predictive Control (MPC), Quadratic Program (QP)-based nonlinear control and trajectory optimization.",,,False,,4,,,,"<ul class=""notes""></ul>"
AME,560,AME 560,Fatigue and Fracture,Behavior of materials under cyclic and static fatigue; plastic instability; life-time predictions; brittle and ductile fracture; crack propagation and plastic blunting.,,,False,,3,,,MASC-560,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/masc/"">MASC</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/ame/"">AME</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/masc-560/"">MASC 560</a>.</li></ul>"
AME,564,AME 564,Design and Advanced Manufacturing of Machine Components,"Modern CAE design for automotive and aerospace machine components; characterization methods, design tools and manufacturing techniques. Intended for students with prior CAE experience.",,,False,,4,,,,"<ul class=""notes""></ul>"
AME,577,AME 577,Survey of Energy and Power for a Sustainable Future,"Power production includes conventional fossil fuels, synthetic fuels, hydroelectric, solar, wind, geothermal, biomass and nuclear. The environmental consequences of various energy sources are discussed.",,,False,,4,,,,"<ul class=""notes""></ul>"
AME,585,AME 585,Aerospace Structures II,"Analysis of repairs in aircraft/launch vehicles. Flexible dynamics for spacecraft, random vibration, deployable spacecraft components, certification of thermal protection systems. Practical finite element analysis.",,,False,,3,Prerequisite: AME 485,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-485/"">AME 485</a></li></ul>"
AME,588,AME 588,Materials Selection,"Materials selection in relationship to design and fabrication, economic considerations, methodology of selection, performance parameters; case studies.",,,False,,4,,,MASC-583,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/masc/"">MASC</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/ame/"">AME</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/masc-583/"">MASC 583</a>.</li></ul>"
AME,590,AME 590,Directed Research,Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
AME,594A,AME 594a,Master's Thesis,Credit on acceptance of Thesis.,,,False,,2,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Master Student</li></ul>"
AME,594B,AME 594b,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,2,Prerequisite: AME 594A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-594A/"">AME 594A</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Master Student</li></ul>"
AME,594Z,AME 594z,Master's Thesis,Credit on acceptance of Thesis.,,,False,,0,Prerequisite: AME 594B,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-594B/"">AME 594B</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Master Student</li></ul>"
AME,599,AME 599,Special Topics,Course content will be selected each semester to reflect current trends and developments in the field of Aerospace and Mechanical Engineering.,,,False,"2.0-4.0 units, max 9",,,,,"<ul class=""notes""></ul>"
AME,790,AME 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,"<ul class=""notes""></ul>"
AME,794A,AME 794a,Doctoral Dissertation,Credit on acceptance of Dissertation.,,,False,,2,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student</li></ul>"
AME,794B,AME 794b,Doctoral Dissertation,Credit on acceptance of Dissertation.,,,False,,2,Prerequisite: AME 794A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-794A/"">AME 794A</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student</li></ul>"
AME,794C,AME 794c,Doctoral Dissertation,Credit on acceptance of Dissertation.,,,False,,2,Prerequisite: AME 794B,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-794B/"">AME 794B</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student</li></ul>"
AME,794D,AME 794d,Doctoral Dissertation,Credit on acceptance of Thesis.,,,False,,2,Prerequisite: AME 794C,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-794C/"">AME 794C</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student</li></ul>"
AME,794Z,AME 794z,Doctoral Dissertation,Credit on acceptance of Dissertation.,,,False,,0,Prerequisite: AME 794D,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/ame-794D/"">AME 794D</a></li><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Doctoral Student</li></ul>"
ASTE,291,ASTE 291,Team Projects I,Participation in ASTE undergraduate student team projects. Intended for lower-division students or those with little prior project experience. Departmental approval.,,,False,"1.0 units, max 4",,,,,"<ul class=""notes""></ul>"
ASTE,305,ASTE 305,Astronautical Gas Dynamics,Introduction to compressible and rarefied gas flows with applications to rocket propulsion and the dynamics of supersonic and hypersonic vehicles and spacecraft; ionized gases and plasmas.,,,False,,4,Prerequisite: (PHYS 153 or PHYS 163) and AME 310,Corequisite: MATH 245,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/phys-153/"">PHYS 153</a> or <a href=""https://classes.usc.edu/term-20241/course/phys-163/"">PHYS 163</a>) and <a href=""https://classes.usc.edu/term-20241/course/ame-310/"">AME 310</a></li><li class=""coreq""><strong>Corequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/math-245/"">MATH 245</a></li></ul>"
ASTE,331B,ASTE 331b,Spacecraft Systems Engineering,"Introduction to spacecraft systems: propulsion, attitude dynamics and control, structures, communications, power, thermal control. Space environment. Systems engineering as applied to spacecraft.",,,False,,3,Prerequisite: ASTE 331A,,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> <a href=""https://classes.usc.edu/term-20241/course/aste-331A/"">ASTE 331A</a></li></ul>"
ASTE,480,ASTE 480,Spacecraft Dynamics,"Two-body motion. Rigid-body motion. Attitude dynamics and maneuvers. Spacecraft stabilization: gravity gradient, reaction wheels, magnetic torques. Thruster attitude control. Senior standing.",,,False,,3,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Senior</li></ul>"
ASTE,490,ASTE 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""><li class=""restriction""><strong>Restriction:</strong>  Registration open to the following class level(s): Junior, Senior</li></ul>"
ASTE,491,ASTE 491,Team Projects II,Participation in ASTE undergraduate student team projects. Intended for students with prior project experience. Departmental approval.,,,False,"1.0 units, max 4",,,,,"<ul class=""notes""></ul>"
ASTE,499,ASTE 499,Special Topics,"Course content to be selected each semester from current developments in astronautics, space technology, and related fields.",,,False,"2.0-4.0 units, max 8",,,,,"<ul class=""notes""></ul>"
